temperature,humidity,pressure,wind_speed,rainfall,weather
23.0,87.7,1005.4,2.1,7.4,Cloudy
19.1,53.3,1017.2,10.8,0.0,Sunny
34.6,46.8,1019.6,18.5,0.0,Sunny
18.1,60.6,1011.7,32.1,1.4,Sunny
30.9,81.0,1016.6,6.2,0.0,Cloudy
18.1,95.8,1007.7,7.6,18.4,Rainy
16.8,86.0,1018.4,24.1,7.3,Cloudy
37.7,94.2,1015.8,14.4,3.3,Cloudy
19.8,43.9,1019.8,22.6,0.0,Sunny
35.5,39.5,1010.6,34.9,0.0,Sunny
28.6,70.1,1014.5,34.6,0.0,Cloudy
16.9,53.3,1008.6,13.7,0.0,Sunny
38.9,87.2,1001.5,18.6,8.0,Rainy
21.2,77.3,1003.9,31.9,9.2,Rainy
36.5,96.2,1017.4,5.0,10.0,Rainy
19.2,51.1,996.4,16.9,1.8,Sunny
36.3,65.6,1009.8,14.5,1.2,Sunny
15.3,66.6,1004.3,11.7,0.0,Sunny
27.8,50.1,1004.7,34.8,0.0,Sunny
34.2,72.2,1017.1,26.2,0.0,Cloudy
38.4,62.9,1016.3,14.8,0.0,Sunny
37.7,63.1,1010.0,29.4,0.0,Sunny
35.5,57.9,1001.8,18.2,0.0,Sunny
37.2,36.1,1006.9,30.8,0.0,Sunny
20.0,67.9,1005.2,10.8,0.0,Sunny
22.1,56.1,1003.8,9.4,4.7,Cloudy
22.2,35.1,997.6,10.2,0.0,Sunny
24.4,54.4,1008.6,19.8,0.0,Sunny
24.8,52.6,1002.5,11.6,3.1,Cloudy
28.6,59.8,1011.5,6.9,0.0,Sunny
19.0,43.3,1003.0,34.8,0.0,Sunny
32.3,67.0,1005.8,31.7,2.6,Cloudy
19.2,78.6,996.3,23.0,14.7,Rainy
22.8,74.7,1019.8,31.4,0.0,Cloudy
27.6,85.6,1007.7,32.9,6.2,Cloudy
34.9,63.5,995.6,24.3,8.8,Rainy
33.5,67.7,1008.5,19.1,0.0,Sunny
31.1,86.1,1016.8,31.1,4.5,Cloudy
18.9,61.9,1014.3,20.7,0.0,Sunny
28.7,79.2,1012.5,6.2,0.0,Cloudy
17.2,62.4,998.5,14.1,4.3,Cloudy
24.4,61.3,1011.4,16.7,0.0,Sunny
25.3,82.9,1014.2,32.9,0.0,Cloudy
16.0,46.0,1009.3,23.8,0.0,Sunny
21.8,56.3,1017.3,30.9,0.0,Sunny
38.9,49.1,1001.9,27.0,0.0,Sunny
38.8,57.6,1001.1,12.2,1.5,Sunny
23.8,49.5,1016.7,25.7,0.0,Sunny
16.1,71.5,1010.6,8.4,0.0,Cloudy
19.5,85.3,995.0,15.5,17.9,Rainy
24.8,84.6,1003.8,28.6,9.3,Rainy
38.7,58.0,1016.4,22.2,0.0,Sunny
18.5,97.3,995.7,29.2,21.8,Rainy
34.1,72.4,995.1,10.4,20.0,Rainy
17.7,60.2,1002.0,26.7,0.0,Sunny
39.5,87.6,1017.9,8.7,0.0,Cloudy
24.5,81.0,1017.5,20.0,0.0,Cloudy
34.4,82.2,1008.0,16.3,0.7,Cloudy
23.6,47.4,1008.8,20.4,0.0,Sunny
30.7,64.5,1003.3,6.5,0.0,Sunny
19.8,89.3,1001.1,13.9,4.3,Cloudy
18.7,66.8,1015.4,24.0,0.0,Sunny
38.5,78.1,997.7,20.4,9.6,Rainy
37.9,72.0,1007.2,20.1,2.3,Cloudy
37.2,88.1,1010.9,18.9,9.9,Rainy
30.6,52.9,997.6,33.1,1.3,Sunny
35.2,71.3,1008.0,32.8,2.2,Cloudy
16.7,42.8,1009.4,13.9,0.0,Sunny
23.4,78.5,1013.6,13.6,0.0,Cloudy
22.8,81.1,1000.9,20.3,6.1,Cloudy
30.9,37.7,1002.3,5.2,0.0,Sunny
23.9,77.6,1009.2,12.0,9.7,Rainy
18.7,61.1,1019.6,9.6,0.0,Sunny
29.9,42.8,1000.4,9.4,0.0,Sunny
35.4,61.5,1019.6,23.1,0.0,Sunny
24.6,47.2,1012.9,14.7,0.0,Sunny
18.3,61.2,1015.7,7.6,0.0,Sunny
19.9,59.2,997.2,31.3,6.6,Cloudy
20.9,81.5,1002.5,30.8,17.0,Rainy
22.5,83.8,996.4,30.5,18.9,Rainy
31.1,73.2,1004.3,14.9,1.5,Cloudy
30.0,36.4,1019.5,3.9,0.0,Sunny
32.4,93.7,997.6,5.5,26.6,Rainy
24.1,78.2,1009.1,11.1,5.0,Cloudy
35.6,37.2,995.2,9.3,0.0,Sunny
20.1,86.6,1012.8,30.8,1.4,Cloudy
26.7,47.6,999.9,34.5,1.9,Sunny
35.0,71.5,998.2,29.0,13.6,Rainy
19.5,64.4,1003.4,26.1,4.1,Cloudy
17.7,61.4,1014.3,21.4,0.0,Sunny
37.1,91.1,997.7,27.4,30.3,Rainy
23.6,62.6,1000.7,33.3,8.4,Rainy
32.1,39.7,995.2,21.8,1.8,Sunny
15.6,94.6,1019.2,7.1,2.8,Cloudy
32.3,93.0,1009.8,7.4,7.9,Cloudy
22.9,78.1,1013.0,21.3,4.1,Cloudy
16.4,64.5,1011.3,13.0,0.0,Sunny
30.2,40.9,998.6,32.0,0.0,Sunny
21.0,84.8,1009.9,22.2,8.7,Rainy
24.7,39.8,998.3,24.3,0.0,Sunny
17.0,39.3,1005.0,2.2,0.0,Sunny
18.7,68.9,1009.2,18.5,0.0,Sunny
22.4,45.1,1009.0,16.2,0.0,Sunny
17.2,35.5,998.0,25.3,0.0,Sunny
37.8,61.7,995.9,14.6,0.0,Sunny
15.2,43.6,1015.0,34.2,0.0,Sunny
27.1,45.1,1013.1,24.1,0.0,Sunny
18.1,39.8,997.0,23.8,0.0,Sunny
22.7,47.9,998.2,32.3,0.0,Sunny
38.2,80.1,1017.3,34.8,3.6,Cloudy
19.0,86.0,1014.2,8.5,6.9,Cloudy
39.1,63.5,1019.9,28.7,0.0,Sunny
20.1,66.9,1001.3,7.4,0.0,Sunny
33.5,37.1,1007.2,17.1,0.0,Sunny
28.7,39.4,1000.9,5.3,0.0,Sunny
37.1,51.2,1010.6,22.6,0.0,Sunny
28.8,69.3,997.9,17.5,7.6,Cloudy
28.4,81.6,998.2,22.7,13.0,Rainy
19.9,73.1,996.8,24.4,5.6,Cloudy
19.2,59.7,1012.3,22.4,0.0,Sunny
37.9,42.5,1007.4,11.7,0.0,Sunny
23.2,84.2,1010.4,29.6,7.5,Cloudy
24.3,57.9,1017.0,20.2,0.0,Sunny
34.0,81.4,1013.5,18.2,0.9,Cloudy
23.5,67.3,1006.5,34.6,0.0,Sunny
38.8,81.5,1019.6,11.4,0.7,Cloudy
33.4,92.2,1006.4,19.4,8.8,Rainy
29.9,93.0,997.8,24.5,17.1,Rainy
37.0,68.7,1019.8,6.1,0.0,Sunny
16.2,67.2,995.6,13.7,5.9,Cloudy
21.4,51.7,1008.7,28.5,3.2,Cloudy
26.6,94.0,1002.7,9.8,17.9,Rainy
20.7,63.8,1007.6,18.3,0.0,Sunny
33.6,43.0,1009.0,22.8,0.0,Sunny
38.0,62.3,1001.0,24.1,0.0,Sunny
25.6,43.0,1008.9,26.0,0.0,Sunny
23.6,66.7,1013.9,30.6,0.0,Sunny
39.0,70.4,1001.7,15.0,4.7,Cloudy
26.1,56.3,1004.6,25.3,0.5,Sunny
27.2,39.5,1001.7,26.2,0.0,Sunny
23.8,94.4,1015.5,11.9,4.0,Cloudy
37.7,83.7,1013.1,33.9,7.4,Cloudy
29.2,87.8,1016.8,30.6,8.8,Rainy
34.1,58.1,999.3,11.6,2.5,Cloudy
35.3,82.9,996.8,24.3,14.5,Rainy
23.5,65.6,998.0,25.7,8.3,Rainy
25.8,47.7,999.0,16.2,2.4,Cloudy
36.2,42.8,1008.3,30.5,0.0,Sunny
24.1,56.7,1019.3,24.8,0.0,Sunny
34.8,43.7,1003.9,23.7,0.0,Sunny
38.5,97.9,1019.0,9.3,6.3,Cloudy
30.6,38.1,996.0,15.5,0.0,Sunny
33.5,62.8,1018.2,16.3,0.0,Sunny
35.1,63.5,999.5,26.2,3.7,Cloudy
36.1,53.9,1017.8,22.4,0.0,Sunny
24.9,71.0,996.4,4.8,4.7,Cloudy
16.3,44.4,1018.7,12.2,0.0,Sunny
25.0,84.4,1000.0,17.6,13.7,Rainy
31.8,55.9,1002.6,26.3,0.0,Sunny
26.3,72.3,1007.3,26.5,8.9,Rainy
33.7,80.1,1004.5,18.2,12.3,Rainy
23.9,91.0,1011.7,5.9,3.0,Cloudy
30.9,87.7,1019.4,11.7,4.7,Cloudy
19.7,73.3,1010.2,10.4,0.0,Cloudy
33.7,59.5,1013.0,27.8,0.0,Sunny
28.6,66.7,997.2,7.9,6.8,Cloudy
20.1,83.4,1010.7,17.3,9.5,Rainy
22.3,90.3,1006.3,24.1,13.7,Rainy
33.7,41.5,1017.1,33.8,0.0,Sunny
27.1,59.2,1004.7,35.0,0.2,Sunny
20.4,83.9,1012.0,33.4,17.4,Rainy
39.2,62.2,1000.7,25.7,4.0,Cloudy
32.9,55.9,1001.5,26.6,2.8,Cloudy
38.9,60.9,1004.4,27.1,0.0,Sunny
25.7,73.0,1002.6,30.5,4.6,Cloudy
26.9,98.0,1001.3,33.4,22.6,Rainy
37.4,66.1,996.2,16.7,0.8,Sunny
28.1,48.1,1015.9,15.7,0.0,Sunny
32.7,45.3,996.6,17.2,0.0,Sunny
21.3,37.7,1017.2,23.8,0.0,Sunny
26.2,70.2,998.1,27.6,6.4,Cloudy
18.1,69.3,996.6,30.7,16.6,Rainy
20.1,47.9,1009.1,17.1,0.0,Sunny
15.0,78.8,1007.6,14.0,0.9,Cloudy
16.0,81.7,1007.3,34.5,12.2,Rainy
39.4,51.3,1009.4,9.7,0.0,Sunny
21.1,56.7,1002.2,9.3,0.0,Sunny
31.6,97.4,1011.6,25.6,15.7,Rainy
36.0,58.6,1007.6,7.9,0.0,Sunny
28.8,82.9,1003.4,15.2,12.9,Rainy
18.8,63.5,1015.7,11.6,0.0,Sunny
33.2,85.0,1013.2,7.6,0.0,Cloudy
30.0,83.4,1004.8,21.1,2.9,Cloudy
33.3,77.1,1016.2,14.3,0.0,Cloudy
34.2,88.9,1018.0,17.3,0.8,Cloudy
39.4,94.2,1008.4,8.5,8.9,Rainy
29.3,71.5,1000.4,27.3,8.1,Rainy
23.5,50.0,1017.9,12.4,0.0,Sunny
31.2,60.1,999.7,13.3,0.2,Sunny
16.7,82.8,996.2,10.3,13.6,Rainy
37.4,76.0,1003.2,16.3,0.0,Cloudy
18.0,46.2,1013.2,17.3,0.0,Sunny
23.2,38.2,1018.1,19.5,0.0,Sunny
35.4,78.0,1010.9,33.9,2.0,Cloudy
29.9,50.8,1018.8,31.9,0.0,Sunny
24.8,66.5,997.3,22.1,8.4,Rainy
26.8,82.0,996.5,3.3,18.7,Rainy
36.4,70.4,1010.1,22.2,3.1,Cloudy
23.5,40.2,1019.2,5.0,0.0,Sunny
36.7,46.7,1007.6,25.4,0.0,Sunny
17.2,48.8,996.3,14.9,3.7,Cloudy
34.4,51.2,1000.5,29.6,0.0,Sunny
36.2,70.6,1001.1,33.1,12.1,Rainy
19.5,66.7,1003.4,15.8,1.4,Sunny
25.8,47.8,996.1,17.2,0.0,Sunny
19.1,39.3,1017.6,21.5,0.0,Sunny
32.7,45.8,1007.9,8.5,0.0,Sunny
28.4,97.0,1011.8,32.6,10.8,Rainy
30.9,64.5,996.7,16.3,10.0,Rainy
19.9,89.6,996.4,7.5,10.1,Rainy
20.3,88.5,1009.7,27.2,5.2,Cloudy
16.0,67.2,1017.2,9.2,0.0,Sunny
23.1,79.5,1008.2,6.7,3.0,Cloudy
29.0,47.1,1016.9,20.6,0.0,Sunny
36.4,78.4,1015.3,24.2,1.9,Cloudy
31.7,52.2,996.9,20.8,0.0,Sunny
25.9,87.4,1000.0,23.7,15.4,Rainy
38.8,40.3,1011.4,5.8,0.0,Sunny
33.0,83.7,1006.1,17.7,9.3,Rainy
38.3,41.3,1002.3,13.8,0.0,Sunny
28.2,90.5,1005.5,34.1,13.2,Rainy
21.5,54.2,1006.1,3.6,0.0,Sunny
16.3,76.2,1017.8,11.8,0.0,Cloudy
33.2,65.7,997.6,33.1,2.7,Cloudy
18.0,58.1,1002.0,34.5,3.8,Cloudy
22.6,75.7,1008.4,29.2,1.4,Cloudy
28.3,94.7,1012.5,4.5,9.1,Rainy
29.1,37.6,1010.8,20.5,0.0,Sunny
30.0,92.9,1018.5,15.2,0.0,Cloudy
19.2,73.4,1014.9,28.6,0.0,Cloudy
24.5,85.9,1008.9,3.8,13.7,Rainy
30.4,59.2,1000.4,8.5,0.0,Sunny
39.2,64.7,1006.3,18.1,2.3,Cloudy
33.2,89.7,1012.3,7.2,5.8,Cloudy
38.1,61.1,1015.9,24.9,0.0,Sunny
34.1,68.7,1019.0,29.1,0.1,Sunny
29.8,36.3,1010.1,25.2,0.0,Sunny
19.8,45.0,1008.2,16.5,0.0,Sunny
31.7,75.4,995.4,31.0,12.1,Rainy
30.6,80.2,996.8,6.5,10.8,Rainy
30.1,71.7,998.9,10.6,9.9,Rainy
27.2,44.0,996.4,18.2,0.0,Sunny
28.2,63.1,1005.0,4.0,8.3,Rainy
23.4,57.4,1003.4,5.2,0.0,Sunny
28.0,66.2,1010.9,15.1,0.0,Sunny
19.9,89.8,1008.4,33.1,3.9,Cloudy
35.1,83.9,1009.9,32.0,7.4,Cloudy
19.6,40.3,1006.8,17.4,0.0,Sunny
17.1,91.1,1001.9,6.7,8.5,Rainy
25.9,64.7,1018.8,7.9,0.0,Sunny
31.5,81.9,997.2,14.5,15.0,Rainy
25.9,43.8,1018.5,8.9,0.0,Sunny
21.9,77.3,1002.8,4.7,7.5,Cloudy
29.0,49.9,1007.8,24.2,0.0,Sunny
23.7,62.6,997.7,21.2,10.3,Rainy
38.3,36.1,996.8,11.6,0.0,Sunny
38.1,44.6,1005.7,27.7,0.0,Sunny
27.6,40.8,1013.5,27.6,0.0,Sunny
23.2,50.1,1001.7,18.2,0.0,Sunny
33.4,41.3,1009.1,5.2,0.0,Sunny
15.9,78.6,1002.0,32.3,10.7,Rainy
26.9,36.8,1004.7,24.1,0.0,Sunny
23.4,73.9,1017.7,10.2,0.0,Cloudy
38.0,43.9,1016.4,22.1,0.0,Sunny
15.3,94.5,1007.9,15.4,7.4,Cloudy
28.8,93.8,1001.0,23.0,13.6,Rainy
33.5,49.2,999.8,17.6,6.2,Cloudy
27.1,73.7,1018.9,18.0,0.0,Cloudy
17.1,36.8,1000.1,26.3,0.0,Sunny
39.3,93.7,1015.2,22.3,7.3,Cloudy
28.0,67.9,1004.2,4.6,0.8,Sunny
30.4,37.7,1019.6,4.2,0.0,Sunny
20.9,56.6,1004.2,12.1,0.0,Sunny
27.1,39.8,1003.8,16.2,0.0,Sunny
25.7,59.8,1010.9,11.1,0.0,Sunny
16.9,77.2,1019.0,23.5,0.0,Cloudy
17.7,64.6,1019.4,8.4,0.0,Sunny
35.9,59.2,1012.7,25.2,0.0,Sunny
21.0,42.5,1013.9,27.5,0.0,Sunny
19.9,50.4,1009.1,6.1,0.0,Sunny
27.6,41.3,1013.9,23.5,0.0,Sunny
34.2,85.9,1016.5,33.7,3.8,Cloudy
16.5,43.5,1007.2,8.4,0.0,Sunny
29.4,72.5,1010.5,32.0,0.1,Cloudy
18.0,56.6,1008.4,22.0,0.0,Sunny
15.9,49.2,1009.1,21.5,0.0,Sunny
16.3,75.3,1017.3,3.7,0.0,Cloudy
35.9,63.8,1003.9,26.7,0.5,Sunny
17.9,60.2,1000.2,17.8,1.8,Sunny
16.1,72.3,1006.4,25.8,1.5,Cloudy
25.9,65.9,1000.2,28.7,1.6,Sunny
36.1,54.1,1007.5,19.3,0.0,Sunny
21.6,70.2,1017.6,10.7,0.0,Cloudy
25.5,77.2,1010.4,6.7,3.3,Cloudy
16.0,36.7,1016.4,7.3,0.0,Sunny
26.2,64.3,999.2,30.6,8.4,Rainy
29.4,38.6,1017.5,6.1,0.0,Sunny
29.3,46.7,1010.0,14.7,0.0,Sunny
23.3,70.3,995.8,13.0,14.3,Rainy
22.9,89.6,1010.8,30.6,14.8,Rainy
17.7,90.6,1018.8,17.8,4.1,Cloudy
24.2,39.4,997.0,34.9,0.0,Sunny
17.5,61.4,1009.6,26.3,0.0,Sunny
34.2,71.7,1017.9,30.1,0.0,Cloudy
39.2,44.3,995.2,5.3,3.1,Cloudy
39.3,83.2,1010.8,10.4,0.0,Cloudy
36.6,81.9,1006.9,6.5,9.4,Rainy
30.0,91.9,1003.7,17.3,11.8,Rainy
32.5,35.5,1010.7,25.7,0.0,Sunny
22.1,48.7,996.3,7.6,0.0,Sunny
30.8,87.1,1013.8,6.3,0.0,Cloudy
26.4,77.2,995.1,22.3,16.4,Rainy
27.1,91.3,1002.7,9.6,16.0,Rainy
33.9,38.6,1007.6,17.8,0.0,Sunny
22.0,72.6,1004.4,3.7,0.4,Cloudy
23.0,70.8,1002.7,24.5,1.5,Cloudy
38.1,37.2,1015.8,19.9,0.0,Sunny
16.4,67.4,1018.4,23.4,0.0,Sunny
27.1,73.4,1016.8,11.1,0.0,Cloudy
37.8,47.1,1008.1,11.2,0.0,Sunny
30.3,52.2,1017.1,28.4,0.0,Sunny
28.7,75.3,1018.0,25.7,0.0,Cloudy
21.2,64.5,1005.2,21.1,2.3,Cloudy
23.6,89.1,1002.1,22.7,19.2,Rainy
36.3,56.6,997.5,5.1,0.0,Sunny
29.0,51.8,1007.0,30.3,0.0,Sunny
27.9,97.0,1018.7,27.4,14.2,Rainy
17.5,92.4,1009.0,21.5,13.1,Rainy
15.4,36.8,1011.7,32.3,0.0,Sunny
39.1,83.6,997.8,7.6,10.1,Rainy
24.4,42.0,998.6,24.7,0.0,Sunny
30.1,36.7,1006.6,33.8,0.0,Sunny
17.0,52.2,1018.8,12.2,0.0,Sunny
32.1,52.0,1004.0,2.5,0.0,Sunny
38.3,86.6,1016.9,26.3,0.5,Cloudy
29.4,79.8,998.0,2.2,9.6,Rainy
18.2,96.8,1010.4,30.8,17.5,Rainy
29.5,79.8,1010.0,3.9,2.7,Cloudy
34.2,61.4,1016.5,23.5,0.0,Sunny
25.2,79.0,995.1,14.4,14.4,Rainy
37.0,98.0,999.7,8.7,13.4,Rainy
31.2,79.7,1000.5,31.6,8.0,Rainy
37.5,83.0,1018.7,26.6,0.0,Cloudy
30.6,94.1,998.8,13.2,18.3,Rainy
18.3,42.2,995.9,11.4,0.0,Sunny
22.7,79.4,1008.4,26.3,9.2,Rainy
20.0,88.6,1008.2,29.6,15.4,Rainy
37.7,95.1,1016.1,25.6,13.5,Rainy
34.0,48.3,1018.7,23.1,0.0,Sunny
31.9,66.7,1008.5,9.5,0.0,Sunny
22.5,77.9,1018.2,30.1,5.0,Cloudy
19.6,50.6,1013.1,26.7,0.0,Sunny
33.9,72.8,1001.6,19.1,2.1,Cloudy
26.9,51.2,1018.2,18.9,0.0,Sunny
20.6,56.0,1011.7,20.8,0.0,Sunny
30.4,62.8,1005.4,29.3,1.4,Sunny
16.0,68.3,1012.0,26.5,0.0,Sunny
23.2,63.3,1005.0,30.3,3.3,Cloudy
26.7,66.1,997.9,18.7,4.0,Cloudy
18.7,53.8,1013.0,22.6,0.0,Sunny
39.6,45.0,1015.6,30.2,0.0,Sunny
20.2,38.0,1013.2,9.7,0.0,Sunny
18.3,47.3,1000.7,16.7,0.0,Sunny
20.1,71.7,1018.9,22.5,0.0,Cloudy
34.2,84.5,995.6,32.2,21.9,Rainy
25.6,45.7,1003.3,2.5,0.0,Sunny
29.1,41.8,1001.5,9.0,0.0,Sunny
15.5,82.2,996.2,9.7,16.2,Rainy
15.9,54.2,1005.1,12.8,0.0,Sunny
26.1,94.9,1010.6,11.3,10.4,Rainy
35.4,80.0,1017.1,21.5,1.1,Cloudy
37.1,55.6,1019.7,31.2,0.0,Sunny
17.2,53.2,1015.2,23.0,0.0,Sunny
28.5,68.0,1006.7,10.0,0.0,Sunny
37.8,40.0,1013.1,30.5,0.0,Sunny
24.7,42.4,1016.1,22.9,0.0,Sunny
35.7,46.1,1006.6,9.2,0.0,Sunny
18.3,83.8,1014.6,13.9,3.4,Cloudy
38.4,67.4,1007.1,28.1,3.5,Cloudy
33.8,35.7,1004.7,26.4,0.0,Sunny
38.5,77.4,1008.2,21.0,1.4,Cloudy
31.9,61.7,1011.9,6.8,0.0,Sunny
24.1,67.2,1013.2,28.5,0.8,Sunny
38.5,48.5,1003.9,12.1,0.0,Sunny
21.9,69.8,1009.3,27.5,0.0,Sunny
23.3,96.7,1017.7,23.4,3.3,Cloudy
32.5,39.6,1019.4,10.7,0.0,Sunny
34.1,52.9,1000.7,9.0,0.0,Sunny
38.2,50.3,999.8,6.3,0.0,Sunny
20.1,50.7,1011.9,10.0,0.0,Sunny
34.9,58.9,1005.4,7.2,0.0,Sunny
33.5,86.5,995.6,22.4,21.7,Rainy
16.6,92.5,1003.7,21.8,9.8,Rainy
24.7,47.7,1015.2,21.3,0.0,Sunny
22.1,69.2,1014.9,23.2,0.0,Sunny
22.6,75.1,1007.4,28.9,6.9,Cloudy
39.6,67.9,1006.8,32.1,4.9,Cloudy
31.1,62.3,1009.5,9.6,0.0,Sunny
32.9,47.1,1000.5,21.4,0.0,Sunny
39.4,65.8,1008.2,4.6,1.9,Sunny
24.4,60.3,995.3,6.0,0.8,Sunny
35.0,85.1,1006.9,23.6,10.5,Rainy
25.9,83.1,1003.4,18.1,7.3,Cloudy
36.7,43.4,1011.9,27.0,0.0,Sunny
19.5,40.6,1011.0,16.0,0.0,Sunny
38.7,92.2,1004.5,6.2,6.0,Cloudy
20.5,68.7,995.2,30.8,10.2,Rainy
23.2,89.0,1001.3,4.7,3.8,Cloudy
33.9,38.7,1010.8,8.2,0.0,Sunny
24.8,68.2,996.8,11.1,15.1,Rainy
30.2,69.0,997.7,34.8,1.5,Sunny
26.1,89.2,1011.2,15.8,1.3,Cloudy
33.6,41.1,1013.9,18.6,0.0,Sunny
20.7,50.1,1003.0,27.4,0.0,Sunny
16.5,60.6,1007.2,23.0,0.0,Sunny
22.5,89.5,1018.6,29.8,0.0,Cloudy
26.9,94.1,1018.6,18.1,5.6,Cloudy
19.2,97.5,1002.7,34.1,23.0,Rainy
23.9,95.4,1015.2,28.3,20.2,Rainy
25.0,35.4,1009.8,15.2,0.0,Sunny
16.4,38.0,1019.4,14.6,0.0,Sunny
29.6,44.3,1006.9,32.7,0.0,Sunny
37.1,57.0,1014.4,24.6,0.0,Sunny
18.8,87.3,1014.2,22.5,2.3,Cloudy
29.9,91.2,1007.4,27.0,15.3,Rainy
31.6,46.8,1014.9,20.5,0.0,Sunny
25.5,74.0,1001.5,7.3,10.6,Rainy
32.5,92.8,998.1,12.5,20.5,Rainy
25.3,64.2,1005.6,20.4,1.5,Sunny
27.6,41.5,1018.6,2.6,0.0,Sunny
15.2,63.8,1007.5,16.4,0.0,Sunny
32.3,58.7,1010.9,26.9,0.0,Sunny
31.5,71.4,1010.6,7.4,0.0,Cloudy
16.0,62.6,998.3,4.1,1.0,Sunny
24.2,36.1,1004.8,29.6,0.0,Sunny
39.5,97.6,1012.7,22.4,16.2,Rainy
25.5,69.2,1019.3,7.8,0.0,Sunny
27.5,64.8,999.2,28.6,5.5,Cloudy
37.7,95.1,1005.3,23.7,13.2,Rainy
32.9,44.8,997.4,13.0,0.0,Sunny
29.6,46.9,1001.1,14.4,0.0,Sunny
34.9,85.9,1004.4,7.1,3.1,Cloudy
36.6,51.4,1008.5,29.6,0.0,Sunny
26.4,85.4,1000.8,18.8,16.1,Rainy
26.9,52.1,1000.7,20.4,0.0,Sunny
24.7,37.1,1014.4,31.2,0.0,Sunny
39.2,67.6,1019.1,2.5,0.0,Sunny
32.4,47.4,1003.1,4.2,0.0,Sunny
17.1,82.7,1012.2,7.3,8.0,Rainy
36.6,75.4,1001.5,3.0,2.6,Cloudy
27.0,93.2,1018.2,23.7,8.6,Rainy
16.7,84.3,1011.8,22.9,7.4,Cloudy
28.7,46.4,1015.1,9.0,0.0,Sunny
25.4,85.4,996.2,6.9,11.2,Rainy
36.9,75.4,1010.0,6.8,0.0,Cloudy
20.1,77.1,1008.2,33.5,2.2,Cloudy
35.7,87.4,1002.3,24.9,9.9,Rainy
28.9,71.2,1001.6,21.3,8.0,Rainy
16.4,64.4,1009.5,12.6,0.0,Sunny
39.3,75.1,1012.7,16.3,1.8,Cloudy
27.8,53.8,995.8,5.0,2.3,Cloudy
22.3,46.5,1009.2,34.9,0.0,Sunny
26.7,73.8,999.3,26.9,9.1,Rainy
36.4,49.7,998.5,22.5,0.0,Sunny
22.6,40.0,1010.6,21.4,0.0,Sunny
19.8,35.0,1002.8,18.6,0.0,Sunny
18.2,73.3,1006.0,10.5,3.4,Cloudy
22.4,57.8,1004.0,9.5,0.0,Sunny
34.5,82.4,1011.2,20.1,7.0,Cloudy
26.8,58.6,1006.8,4.3,0.8,Sunny
20.7,65.6,1019.1,4.5,0.0,Sunny
19.2,60.6,1003.8,20.5,0.0,Sunny
23.3,76.0,1013.5,32.4,0.0,Cloudy
38.5,57.4,1001.4,32.2,7.1,Cloudy
23.6,95.7,1007.7,2.4,8.3,Rainy
39.7,94.0,1008.8,5.5,13.9,Rainy
27.1,88.4,1003.2,21.2,18.8,Rainy
19.5,93.0,1006.8,30.0,15.5,Rainy
37.3,63.3,1002.0,33.5,5.6,Cloudy
26.5,68.8,995.2,30.4,11.3,Rainy
32.7,81.8,1000.4,24.4,11.2,Rainy
39.6,78.9,1012.5,8.6,0.0,Cloudy
16.3,91.1,1014.3,4.4,3.4,Cloudy
17.4,80.1,1002.0,3.6,14.8,Rainy
33.0,97.9,1005.2,22.2,11.9,Rainy
22.0,57.0,995.9,3.2,2.1,Cloudy
19.6,87.5,1000.9,26.4,17.9,Rainy
16.0,79.0,1014.5,25.5,0.4,Cloudy
15.5,78.6,1010.1,4.6,3.0,Cloudy
34.4,55.5,1000.1,31.9,0.0,Sunny
18.4,84.5,1001.4,19.2,17.5,Rainy
26.7,91.7,1015.4,31.8,12.1,Rainy
30.1,48.8,1000.2,31.8,0.0,Sunny
25.7,74.4,1003.4,8.5,1.2,Cloudy
15.7,59.7,1011.6,14.6,0.0,Sunny
34.6,97.3,1009.0,6.4,6.2,Cloudy
15.3,65.2,1006.5,27.6,0.0,Sunny
34.0,49.4,1017.5,18.6,0.0,Sunny
37.3,59.1,1000.5,32.7,9.5,Rainy
25.8,76.2,1013.5,8.9,1.0,Cloudy
28.4,39.8,999.0,24.7,0.0,Sunny
26.9,73.0,1010.4,34.6,0.0,Cloudy
24.7,93.7,1016.8,24.0,6.5,Cloudy
37.2,88.6,1006.4,4.3,9.3,Rainy
37.3,39.3,1013.1,21.4,0.0,Sunny
23.4,97.6,1015.5,7.9,13.8,Rainy
30.4,79.0,998.4,3.0,8.9,Rainy
38.2,45.2,1012.6,13.1,0.0,Sunny
39.1,35.8,1018.0,10.8,0.0,Sunny
27.7,45.8,1009.4,28.0,0.0,Sunny
26.3,87.8,999.7,14.3,15.7,Rainy
22.0,36.4,998.2,26.2,0.0,Sunny
39.0,49.7,1001.5,2.5,0.0,Sunny
18.6,82.7,997.6,2.5,3.6,Cloudy
29.5,71.9,1007.8,3.0,0.0,Cloudy
22.1,84.3,996.7,9.2,12.6,Rainy
22.0,82.0,1000.6,14.3,11.9,Rainy
25.1,38.2,1006.0,22.1,0.0,Sunny
40.0,91.2,1006.8,34.5,18.7,Rainy
16.4,49.3,1009.1,13.7,0.0,Sunny
29.5,69.9,1012.6,3.8,0.0,Sunny
17.1,75.6,996.2,8.4,7.9,Cloudy
18.9,45.6,997.0,31.6,0.0,Sunny
26.0,96.5,996.5,25.1,18.6,Rainy
27.8,65.8,1005.6,28.1,8.0,Rainy
